id,loan_pred,loan_prob
74344,0,0.0053
74345,0,0.0057
74346,0,0.2148
74347,0,0.0224
74348,0,0.1332
74349,0,0.0032
74350,0,0.0018
74351,0,1e-04
74352,0,0.0412
74353,0,0.0027
74354,0,0.0009
74355,1,0.9589
74356,0,0.0084
74357,0,0.004
74358,0,0.0047
74359,0,0.0064
74360,0,0.0364
74361,0,0.0006
74362,0,0.1746
74363,0,0.0371
74364,1,0.5298
74365,0,0.1972
74366,0,0.0506
74367,0,0.0913
74368,1,0.9917
74369,1,0.9848
74370,0,0.0024
74371,0,0.0064
74372,0,0.0078
74373,0,0.0678
74374,0,0.012
74375,1,0.9986
74376,0,0.0092
74377,0,0.0045
74378,0,0.0635
74379,0,0.1654
74380,1,0.9833
74381,1,0.9693
74382,0,0.0005
74383,0,0.0576
74384,0,0.0012
74385,0,0.0321
74386,0,0.0044
74387,0,0.0073
74388,0,0.0162
74389,0,0.0033
74390,0,0.0027
74391,0,0.0298
74392,0,0.0004
74393,0,0.0033
74394,1,0.5062
74395,0,0.1001
74396,0,0.0135
74397,0,0.0109
74398,0,0.0129
74399,0,0.0035
74400,0,0.1691
74401,0,0.0035
74402,0,0.0159
74403,0,0.0098
74404,0,0.0032
74405,0,0.0088
74406,1,0.9737
74407,0,0.1021
74408,1,0.7471
74409,0,0.0158
74410,0,0.0105
74411,0,0.0222
74412,0,0.0005
74413,0,0.0247
74414,0,0.0903
74415,0,0.0458
74416,0,1e-04
74417,1,0.8924
74418,1,0.9744
74419,0,0.0078
74420,1,0.9672
74421,0,0.0005
74422,0,0.0133
74423,0,0.0215
74424,0,0.0044
74425,0,0.1153
74426,0,0.2382
74427,0,0.0036
74428,0,0.0221
74429,0,0.0097
74430,0,0.0025
74431,0,0.0583
74432,0,0.0213
74433,0,0.0025
74434,1,0.5197
74435,0,0.0146
74436,0,0.0778
74437,0,0.0002
74438,0,0.0435
74439,0,0.0011
74440,0,0.0038
74441,0,0.0507
74442,0,0.1312
74443,0,0.0043
74444,0,0.0198
74445,0,0.0021
74446,0,0.1061
74447,0,0.0017
74448,0,0.0212
74449,1,0.8642
74450,0,0.0023
74451,0,0.0487
74452,0,0.0157
74453,1,0.8529
74454,0,0.0253
74455,0,0.0052
74456,0,0.0248
74457,1,0.9645
74458,0,0.0463
74459,0,0.1133
74460,0,0.0024
74461,0,0.4576
74462,0,0.0019
74463,0,0.0056
74464,0,0.0028
74465,0,0.2386
74466,1,0.9799
74467,0,0.0004
74468,0,0.0075
74469,0,0.023
74470,1,0.8717
74471,0,0.0544
74472,0,0.0005
74473,0,0.081
74474,0,0.0043
74475,0,0.0163
74476,0,0.0128
74477,0,0.0824
74478,0,0.0102
74479,0,0.0085
74480,0,0.0022
74481,0,0.0131
74482,0,0.001
74483,0,0.0226
74484,0,0.0047
74485,0,0.1016
74486,0,0.0195
74487,0,0.0758
74488,0,0.0031
74489,0,0.0057
74490,0,0.0025
74491,0,0.0507
74492,0,0.0095
74493,1,0.9843
74494,0,0.0004
74495,0,0.0063
74496,0,0.0007
74497,0,0.0724
74498,0,0.0081
74499,0,0.0072
74500,0,0.0108
74501,0,0.125
74502,1,0.9891
74503,1,0.9798
74504,0,0.4802
74505,0,0.0319
74506,0,0.0201
74507,0,0.0086
74508,0,0.0109
74509,0,0.0241
74510,0,0.0027
74511,0,0.0024
74512,0,0.0381
74513,0,0.0121
74514,0,0.0043
74515,1,0.8017
74516,0,0.0137
74517,0,0.0084
74518,1,0.7499
74519,0,0.2788
74520,0,0.0245
74521,0,0.018
74522,0,0.1741
74523,0,0.0525
74524,0,0.0069
74525,0,0.0258
74526,0,0.0031
74527,0,0.0403
74528,0,0.0041
74529,0,0.0027
74530,0,0.4176
74531,0,0.0013
74532,0,1e-04
74533,1,0.8936
74534,0,0.3228
74535,0,0.0045
74536,0,0.0835
74537,0,0.1781
74538,0,0.1505
74539,0,0.0021
74540,0,0.0095
74541,0,0.004
74542,0,0.0456
74543,0,0.225
74544,0,0.0014
74545,0,0.0027
74546,0,0.0209
74547,0,0.1851
74548,0,0.026
74549,0,1e-04
74550,0,0.0448
74551,0,0.0239
74552,0,0.0175
74553,1,0.7809
74554,0,0.0107
74555,0,0.0032
74556,0,0.0057
74557,1,0.9189
74558,0,0.1868
74559,0,0.005
74560,0,0.0189
74561,0,0.0031
74562,1,0.9657
74563,0,0.0312
74564,0,0.0732
74565,0,0.0036
74566,0,0.0066
74567,0,0.0195
74568,0,0.0045
74569,0,0.0327
74570,0,0.0881
74571,0,0.008
74572,1,0.9403
74573,0,0.0581
74574,0,0.0162
74575,0,0.3034
74576,0,0.0009
74577,0,0.0559
74578,1,0.9898
74579,0,0.0279
74580,0,0.0147
74581,0,0.0303
74582,1,0.9351
74583,0,0.0091
74584,0,0.0082
74585,0,0.0134
74586,0,0.0329
74587,0,0.0078
74588,0,0.4729
74589,0,0.0107
74590,1,0.9924
74591,0,0.0063
74592,0,0.0132
74593,0,0.224
74594,0,0.0057
74595,1,0.9934
74596,0,0.0109
74597,0,0.0102
74598,0,0.0063
74599,0,0.0087
74600,0,0.0085
74601,0,0.0131
74602,1,0.9957
74603,0,0.0341
74604,0,0.0004
74605,0,0.013
74606,0,0.0172
74607,0,0.0034
74608,0,0.0062
74609,0,0.0008
74610,0,0.0116
74611,1,0.9277
74612,0,0.0093
74613,0,0.0519
74614,0,0.0232
74615,1,0.8448
74616,0,0.0081
74617,1,0.8422
74618,0,0.0102
74619,0,0.0347
74620,0,0.0135
74621,0,0.0276
74622,0,0.0284
74623,1,0.9494
74624,0,0.0046
74625,0,0.0365
74626,0,0.0137
74627,0,0.0065
74628,0,0.1068
74629,0,1e-04
74630,0,0.0213
74631,0,0.0476
74632,0,0.1158
74633,0,0.0185
74634,0,0.01
74635,0,0.0032
74636,0,0.0269
74637,0,0.0166
74638,0,0.0004
74639,0,0.0147
74640,1,0.9964
74641,0,0.0288
74642,0,0.0229
74643,0,0.0026
74644,0,0.0577
74645,0,0.0045
74646,1,0.6582
74647,0,0.0792
74648,0,0.0071
74649,1,0.9204
74650,0,0.003
74651,0,0.0049
74652,0,0.0088
74653,0,0.0267
74654,0,0.0091
74655,0,0.0158
74656,0,0.0132
74657,0,0.0032
74658,0,0.0085
74659,0,0.1279
74660,0,0.0291
74661,0,0.0047
74662,0,0.4938
74663,0,0.0328
74664,0,0.0653
74665,0,0.0005
74666,0,0.0125
74667,0,0.0331
74668,0,0.0462
74669,0,0.0158
74670,0,0.0
74671,0,0.0216
74672,0,0.0412
74673,0,0.0185
74674,0,0.094
74675,0,0.0352
74676,0,0.0204
74677,0,0.0403
74678,0,0.0483
74679,0,0.0115
74680,0,0.0117
74681,0,0.0282
74682,1,0.9747
74683,0,0.0009
74684,0,0.0463
74685,0,1e-04
74686,0,0.0005
74687,0,0.1514
74688,1,0.785
74689,0,0.0042
74690,0,0.0072
74691,0,0.2814
74692,0,0.18
74693,0,0.0419
74694,1,0.6284
74695,0,0.0055
74696,0,0.0008
74697,0,0.0342
74698,0,0.0206
74699,0,0.052
74700,0,0.0008
74701,0,0.0912
74702,0,0.0184
74703,0,0.004
74704,0,0.0003
74705,0,0.0008
74706,0,0.0062
74707,0,0.0016
74708,1,0.9852
74709,0,0.0032
74710,0,0.0466
74711,0,0.0173
74712,0,0.0242
74713,0,0.0239
74714,0,0.0025
74715,0,0.0015
74716,0,0.0912
74717,0,0.0206
74718,0,0.0581
74719,0,0.1
74720,0,0.0133
74721,0,0.0
74722,0,0.0108
74723,0,0.0118
74724,0,0.3822
74725,0,0.2819
74726,0,0.0154
74727,0,0.0101
74728,0,0.0324
74729,0,0.0073
74730,0,0.0167
74731,0,0.0578
74732,1,0.7157
74733,0,0.0017
74734,0,0.0004
74735,0,0.3189
74736,0,0.0053
74737,0,0.002
74738,0,0.0139
74739,0,0.0897
74740,0,0.0084
74741,1,0.9242
74742,0,1e-04
74743,0,0.0008
74744,0,0.0028
74745,0,0.0244
74746,0,0.0696
74747,0,0.0038
74748,0,0.023
74749,0,0.0044
74750,0,0.001
74751,1,0.9843
74752,0,0.0639
74753,0,0.0125
74754,0,0.001
74755,0,0.0825
74756,0,0.007
74757,0,0.0002
74758,0,0.3813
74759,0,0.0242
74760,0,0.0004
74761,0,0.0376
74762,0,0.0489
74763,0,0.0016
74764,0,0.0011
74765,0,0.0047
74766,0,0.0881
74767,0,0.0051
74768,0,0.0201
74769,0,0.0092
74770,0,0.0156
74771,0,0.1389
74772,0,0.0018
74773,0,0.0253
74774,1,0.5393
74775,0,0.1049
74776,0,0.0208
74777,0,0.0025
74778,0,0.0259
74779,0,0.0413
74780,0,0.0027
74781,0,0.0398
74782,0,0.0092
74783,1,0.9932
74784,0,0.2118
74785,0,0.0253
74786,1,0.9882
74787,0,0.0058
74788,0,0.0011
74789,0,0.0534
74790,0,0.0048
74791,0,0.0144
74792,0,0.0055
74793,1,0.9668
74794,0,0.1271
74795,0,0.0475
74796,0,0.0494
74797,1,0.9533
74798,0,0.0282
74799,0,0.0477
74800,0,0.0711
74801,0,0.0464
74802,0,0.2351
74803,0,0.0219
74804,0,0.0715
74805,0,0.0064
74806,0,0.0074
74807,0,0.0046
74808,0,0.0084
74809,0,0.0437
74810,0,0.0227
74811,0,0.1095
74812,0,0.0006
74813,0,0.0022
74814,0,0.0179
74815,0,0.04
74816,0,0.0028
74817,0,0.002
74818,0,0.0325
74819,0,0.0058
74820,0,0.0449
74821,0,0.236
74822,0,0.0598
74823,0,0.0081
74824,0,0.0078
74825,0,0.0222
74826,0,0.0391
74827,0,0.0207
74828,0,0.1487
74829,0,0.0019
74830,0,0.1395
74831,0,0.0077
74832,0,0.009
74833,0,0.0083
74834,0,0.001
74835,0,0.0005
74836,1,0.8844
74837,1,0.9916
74838,0,0.292
74839,0,0.0149
74840,0,0.008
74841,0,0.0028
74842,0,0.001
74843,0,0.0508
74844,0,0.0309
74845,0,0.0013
74846,0,0.0011
74847,0,0.0066
74848,0,0.0379
74849,0,0.0056
74850,0,0.0049
74851,0,0.0746
74852,1,0.5765
74853,0,0.005
74854,0,0.0183
74855,0,0.0061
74856,0,0.0002
74857,0,0.0044
74858,0,0.0071
74859,0,0.0073
74860,0,0.0735
74861,0,0.0127
74862,0,0.0083
74863,1,0.9821
74864,0,0.0391
74865,0,0.0049
74866,0,0.0435
74867,0,0.0315
74868,0,0.0367
74869,0,0.3157
74870,0,0.002
74871,0,0.0002
74872,0,0.0187
74873,0,0.0002
74874,0,0.0044
74875,0,0.0081
74876,0,0.012
74877,0,0.0525
74878,0,0.0085
74879,0,0.0129
74880,0,0.0002
74881,1,0.7977
74882,0,0.0042
74883,0,0.0155
74884,0,0.012
74885,0,0.0074
74886,0,0.0043
74887,0,0.0033
74888,0,0.0058
74889,0,0.0115
74890,0,0.0589
74891,0,0.0933
74892,0,0.0174
74893,0,0.0358
74894,0,0.0322
74895,0,0.0048
74896,0,0.0735
74897,0,0.0034
74898,0,0.1164
74899,0,0.007
74900,0,0.0373
74901,0,0.0695
74902,0,0.0024
74903,0,0.1229
74904,0,0.0586
74905,0,0.005
74906,0,0.0003
74907,0,0.0678
74908,0,0.0283
74909,1,0.9858
74910,0,0.0049
74911,0,0.0062
74912,0,0.2813
74913,0,0.006
74914,1,0.9415
74915,0,0.005
74916,0,0.1038
74917,0,0.2271
74918,0,0.0155
74919,0,0.0065
74920,1,0.9752
74921,0,0.2122
74922,0,0.0388
74923,0,0.0118
74924,0,0.0092
74925,0,0.0598
74926,1,0.992
74927,0,0.055
74928,0,0.2738
74929,0,0.0037
74930,0,0.0007
74931,0,0.2447
74932,0,0.0006
74933,0,0.0172
74934,0,0.0021
74935,1,0.9818
74936,1,0.9728
74937,0,0.0387
74938,0,0.0028
74939,0,0.0087
74940,0,0.0046
74941,0,0.0852
74942,0,0.0007
74943,0,0.0188
74944,0,0.043
74945,0,0.0009
74946,0,0.0014
74947,0,0.0014
74948,0,0.1276
74949,0,0.0115
74950,0,0.029
74951,0,0.0748
74952,1,0.8706
74953,0,0.0017
74954,0,0.0006
74955,1,0.9992
74956,0,0.0418
74957,1,0.9905
74958,0,0.0046
74959,0,0.0535
74960,0,0.0023
74961,0,0.0091
74962,0,0.0133
74963,0,0.0082
74964,0,0.0916
74965,0,0.0149
74966,0,1e-04
74967,0,0.0024
74968,0,0.0634
74969,0,0.0132
74970,0,0.0176
74971,0,0.0087
74972,0,0.0046
74973,0,0.085
74974,0,0.1448
74975,0,0.0025
74976,0,0.0644
74977,0,0.0013
74978,0,0.0036
74979,0,0.0574
74980,0,0.0114
74981,0,0.0105
74982,0,0.2977
74983,0,0.0008
74984,0,0.0005
74985,0,0.2694
74986,0,0.0002
74987,1,0.99
74988,0,0.0037
74989,0,0.0393
74990,0,0.0438
74991,0,0.0015
74992,0,0.0913
74993,1,0.8496
74994,0,0.0024
74995,0,0.0596
74996,0,0.0075
74997,0,0.0034
74998,1,0.9525
74999,0,0.0577
75000,0,0.0159
75001,0,0.0157
75002,0,0.1352
75003,0,0.0078
75004,0,0.0202
75005,0,0.1111
75006,0,0.0433
75007,0,0.0019
75008,0,0.0063
75009,0,0.0162
75010,0,0.1574
75011,0,0.0689
75012,0,0.0069
75013,0,0.014
75014,0,0.0014
75015,1,0.6145
75016,0,0.0011
75017,0,0.1705
75018,0,0.0004
75019,0,0.324
75020,0,0.009
75021,0,0.0105
75022,0,0.0377
75023,0,0.0011
75024,0,0.0167
75025,0,0.0064
75026,1,0.9185
75027,0,0.0051
75028,0,0.0112
75029,0,0.0381
75030,0,0.0004
75031,0,0.0012
75032,1,0.974
75033,0,0.1067
75034,0,0.0004
75035,0,0.0176
75036,0,0.0384
75037,0,0.1457
75038,0,0.0084
75039,0,0.0004
75040,0,0.0053
75041,0,0.0119
75042,0,0.0363
75043,0,0.044
75044,0,0.0002
75045,0,0.0109
75046,0,0.0004
75047,0,0.0035
75048,1,0.9532
75049,0,0.001
75050,0,0.0064
75051,0,0.0947
75052,0,0.0094
75053,0,0.0631
75054,0,0.2174
75055,0,0.0425
75056,0,0.0012
75057,0,0.0042
75058,0,0.0004
75059,0,0.01
75060,1,0.9766
75061,0,0.0328
75062,1,0.7931
75063,0,0.0046
75064,0,0.2605
75065,0,0.001
75066,0,0.0007
75067,0,0.0396
75068,0,0.0821
75069,0,0.0003
75070,0,0.0132
75071,0,0.0068
75072,0,0.2962
75073,1,0.9971
75074,0,0.1651
75075,0,0.0912
75076,0,0.0117
75077,1,0.9704
75078,0,0.0692
75079,0,0.0024
75080,0,0.0258
75081,0,0.0116
75082,0,0.0284
75083,0,0.0022
75084,0,0.0022
75085,0,0.0034
75086,0,0.0123
75087,0,0.1871
75088,0,0.1067
75089,1,0.9946
75090,0,0.043
75091,0,0.1066
75092,0,0.0019
75093,0,0.0349
75094,0,0.0038
75095,0,0.0011
75096,0,0.0037
75097,0,0.2958
75098,0,0.019
75099,0,0.0422
75100,0,0.0089
75101,0,0.0396
75102,0,0.001
75103,0,0.0102
75104,0,0.0055
75105,0,0.0647
75106,0,0.4021
75107,0,0.0172
75108,0,0.0845
75109,0,0.0119
75110,0,0.009
75111,0,0.0384
75112,0,0.0069
75113,0,0.0021
75114,0,0.1469
75115,0,0.0148
75116,0,0.0846
75117,0,0.2063
75118,0,0.0194
75119,0,0.0041
75120,0,0.0072
75121,0,0.0466
75122,0,0.004
75123,0,0.0008
75124,0,0.0027
75125,0,0.0052
75126,0,0.0052
75127,1,0.9321
75128,1,0.9164
75129,0,0.0028
75130,0,0.0021
75131,1,0.9905
75132,0,0.0014
75133,0,0.0392
75134,0,0.0106
75135,0,0.0448
75136,0,0.0327
75137,0,0.0081
75138,0,0.0096
75139,0,0.0232
75140,0,0.1692
75141,0,0.0327
75142,0,0.2557
75143,1,0.5193
75144,0,0.0069
75145,0,0.0238
75146,0,0.0223
75147,0,0.006
75148,0,0.0057
75149,0,0.0409
75150,0,0.0041
75151,0,0.006
75152,0,0.0011
75153,0,0.012
75154,0,0.009
75155,0,0.025
75156,0,0.0061
75157,0,0.0113
75158,0,0.0042
75159,0,0.0562
75160,0,0.0214
75161,0,0.001
75162,0,0.0015
75163,0,0.0042
75164,0,0.0052
75165,0,0.0006
75166,0,0.0306
75167,0,0.0085
75168,0,0.0055
75169,0,0.0174
75170,0,0.0505
75171,0,0.0543
75172,0,0.0085
75173,0,0.006
75174,0,0.0255
75175,0,0.0149
75176,0,0.047
75177,0,0.0052
75178,0,0.0543
75179,1,0.9736
75180,0,0.0002
75181,0,1e-04
75182,0,0.0013
75183,0,0.2222
75184,0,0.0427
75185,0,0.0339
75186,0,0.0311
75187,0,0.0384
75188,0,0.0068
75189,0,0.0003
75190,0,0.0011
75191,1,0.9582
75192,0,0.0553
75193,0,0.0088
75194,0,0.0211
75195,1,0.9956
75196,0,0.0682
75197,0,0.0198
75198,0,0.3932
75199,0,0.0321
75200,0,0.0008
75201,0,0.0011
75202,0,0.0183
75203,0,0.131
75204,0,0.0174
75205,0,0.0106
75206,0,0.0088
75207,0,0.0061
75208,0,0.0066
75209,1,0.9848
75210,0,0.0096
75211,0,0.0327
75212,0,0.0691
75213,0,0.0048
75214,0,0.0737
75215,0,0.0247
75216,0,0.0115
75217,0,0.0027
75218,0,0.006
75219,0,0.0612
75220,0,0.0022
75221,1,0.8152
75222,0,0.0062
75223,0,0.016
75224,0,0.0144
75225,0,0.0221
75226,0,0.0087
75227,0,0.0063
75228,0,0.0017
75229,0,0.0052
75230,0,0.0573
75231,1,0.9977
75232,0,0.0009
75233,0,0.0038
75234,1,0.9924
75235,0,0.0106
75236,0,0.0364
75237,0,0.0617
75238,0,0.0049
75239,0,0.0122
75240,0,0.0348
75241,0,0.03
75242,0,0.0039
75243,0,0.0262
75244,0,0.0615
75245,0,0.0497
75246,0,0.0125
75247,0,0.0126
75248,0,0.0388
75249,0,0.1092
75250,0,0.0004
75251,1,0.925
75252,0,0.0288
75253,0,0.0006
75254,1,0.5874
75255,0,0.1575
75256,0,0.0064
75257,0,0.0044
75258,0,0.0006
75259,0,0.0217
75260,0,0.0004
75261,0,0.0151
75262,0,0.0079
75263,0,0.0158
75264,0,0.0004
75265,0,0.0005
75266,0,0.0214
75267,0,0.0023
75268,0,0.0039
75269,0,0.126
75270,0,0.001
75271,1,0.7287
75272,0,0.0063
75273,0,0.2974
75274,1,0.9514
75275,0,0.0173
75276,0,0.0072
75277,0,0.029
75278,0,0.0014
75279,0,0.059
75280,0,0.0159
75281,0,0.0571
75282,0,0.0112
75283,0,0.01
75284,0,0.023
75285,1,0.9853
75286,1,0.9744
75287,1,0.994
75288,0,0.0034
75289,0,0.0003
75290,0,0.0202
75291,0,0.0004
75292,0,0.0112
75293,0,0.0071
75294,0,1e-04
75295,0,0.0086
75296,0,0.0004
75297,0,0.0004
75298,0,0.0036
75299,0,0.0032
75300,0,0.0131
75301,0,0.0009
75302,0,0.0114
75303,1,0.895
75304,0,0.3219
75305,0,0.0018
75306,0,0.0066
75307,1,0.6631
75308,1,0.9837
75309,0,0.0069
75310,0,0.0931
75311,0,0.0037
75312,0,0.0007
75313,0,0.0464
75314,0,0.009
75315,0,0.0162
75316,0,0.1053
75317,0,0.0136
75318,0,0.0019
75319,1,0.9745
75320,0,0.0444
75321,0,0.0072
75322,0,0.2874
75323,0,0.0092
75324,0,0.0031
75325,0,0.3113
75326,0,0.2626
75327,0,0.0075
75328,0,0.0022
75329,0,0.2918
75330,0,0.004
75331,0,0.068
75332,0,0.0758
75333,0,0.0227
75334,0,0.0314
75335,0,0.0235
75336,0,0.0097
75337,0,0.0145
75338,0,0.0019
75339,0,0.1479
75340,0,0.0053
75341,0,0.02
75342,0,0.0558
75343,0,0.0105
75344,0,0.0012
75345,0,0.0005
75346,0,0.0019
75347,0,0.1227
75348,0,0.013
75349,0,0.0051
75350,0,0.0008
75351,0,0.2808
75352,0,0.0247
75353,0,0.0249
75354,0,0.0005
75355,0,0.0677
75356,0,0.0076
75357,0,0.0353
75358,1,0.9735
75359,0,0.002
75360,0,0.0012
75361,0,0.0015
75362,0,0.184
75363,0,0.0082
75364,0,0.0027
75365,0,0.0019
75366,0,0.0005
75367,0,0.0588
75368,0,0.0134
75369,0,0.0036
75370,0,0.0045
75371,0,0.0184
75372,1,0.9456
75373,0,0.1879
75374,0,0.001
75375,0,0.058
75376,0,0.0053
75377,0,0.0008
75378,0,0.0056
75379,0,0.1578
75380,0,0.0557
75381,0,0.0069
75382,1,0.9917
75383,0,0.0055
75384,1,0.9882
75385,1,0.9972
75386,0,0.0
75387,0,0.021
75388,0,0.0335
75389,0,0.0014
75390,0,0.026
75391,0,0.0
75392,0,0.0182
75393,0,0.016
75394,0,0.0155
75395,0,0.0227
75396,0,0.0016
75397,0,0.0086
75398,0,1e-04
75399,0,0.0197
75400,0,0.0154
75401,0,0.0448
75402,0,0.2052
75403,0,0.1025
75404,0,0.1328
75405,0,0.2648
75406,0,0.0462
75407,0,0.0142
75408,0,0.0123
75409,0,0.2821
75410,0,0.0248
75411,0,0.1326
75412,0,0.0003
75413,0,0.0431
75414,0,0.004
75415,0,0.0032
75416,0,0.0233
75417,0,0.029
75418,0,0.009
75419,0,0.0361
75420,0,0.0085
75421,0,0.0019
75422,0,0.1062
75423,0,0.0004
75424,0,0.0258
75425,0,0.0093
75426,0,0.0019
75427,1,0.9977
75428,1,0.9169
75429,0,0.0067
75430,0,0.0022
75431,0,0.0899
75432,0,0.0189
75433,0,0.0342
75434,0,0.1489
75435,0,0.0668
75436,0,0.0129
75437,0,0.0082
75438,0,0.0018
75439,0,0.0007
75440,0,0.0421
75441,0,0.0049
75442,0,0.006
75443,0,0.0009
75444,0,0.008
75445,0,0.0526
75446,0,0.0088
75447,1,0.7182
75448,0,0.0137
75449,0,0.0026
75450,0,0.0099
75451,0,0.0265
75452,0,0.0817
75453,0,0.0006
75454,0,0.0013
75455,0,0.0411
75456,0,0.0003
75457,0,0.0706
75458,0,0.0094
75459,0,0.1046
75460,0,0.0058
75461,0,0.0698
75462,1,0.9844
75463,0,0.0057
75464,1,0.9971
75465,0,0.0504
75466,0,0.0037
75467,0,0.0312
75468,1,0.5206
75469,0,0.0019
75470,0,0.001
75471,0,0.1996
75472,0,0.0039
75473,0,0.0003
75474,0,0.0078
75475,0,0.0166
75476,0,0.0605
75477,0,0.0012
75478,0,0.0046
75479,0,0.0331
75480,0,0.003
75481,0,0.0136
75482,0,0.2396
75483,1,0.9792
75484,0,0.0003
75485,0,0.332
75486,0,0.0893
75487,0,0.0559
75488,0,0.0582
75489,0,0.0692
75490,0,0.0088
75491,0,0.0184
75492,0,0.1081
75493,0,0.01
75494,0,0.041
75495,0,0.0167
75496,0,0.422
75497,0,0.0281
75498,0,0.2425
75499,0,0.003
75500,0,0.0145
75501,0,0.0218
75502,1,0.9332
75503,1,0.9415
75504,0,0.0012
75505,0,0.1489
75506,0,0.0641
75507,0,0.0321
75508,0,0.0145
75509,1,0.8447
75510,1,0.9143
75511,0,0.0141
75512,0,0.0027
75513,0,0.019
75514,0,0.0265
75515,0,0.0021
75516,0,0.4002
75517,0,0.0234
75518,0,0.0006
75519,0,0.0164
75520,0,0.0029
75521,1,0.8633
75522,0,0.0051
75523,0,0.0505
75524,0,0.0334
75525,0,0.0155
75526,0,0.0319
75527,0,0.004
75528,1,0.9938
75529,0,0.1638
75530,0,0.0091
75531,0,0.0017
75532,0,0.0703
75533,0,0.023
75534,0,0.0333
75535,1,0.8346
75536,0,0.0126
75537,0,0.0395
75538,0,0.1679
75539,0,0.0003
75540,1,0.906
75541,1,0.9942
75542,0,0.0484
75543,0,0.0202
75544,0,0.1196
75545,0,0.0419
75546,0,0.0025
75547,0,0.0224
75548,1,0.9958
75549,0,0.0253
75550,0,0.0026
75551,0,0.0661
75552,0,0.0156
75553,0,0.0298
75554,0,0.0126
75555,0,0.0335
75556,1,0.9813
75557,0,0.0157
75558,0,0.0002
75559,1,0.9084
75560,0,0.1482
75561,0,0.0021
75562,0,0.0057
75563,0,0.0012
75564,0,0.0072
75565,0,0.0668
75566,0,0.0018
75567,0,0.016
75568,0,0.0281
75569,0,0.0273
75570,0,0.0034
75571,0,0.0104
75572,0,0.4344
75573,0,0.0183
75574,0,0.0457
75575,0,0.0008
75576,0,0.1486
75577,0,0.0114
75578,0,0.0224
75579,0,0.0107
75580,1,0.6768
75581,0,0.0212
75582,0,0.0004
75583,0,0.0012
75584,0,0.1316
75585,0,0.0159
75586,0,0.0456
75587,0,0.0006
75588,0,0.0114
75589,0,0.0155
75590,0,0.0229
75591,0,0.0003
75592,0,0.0067
75593,0,0.0447
75594,0,0.0048
75595,0,0.0408
75596,0,0.0008
75597,0,0.0712
75598,0,0.0323
75599,0,0.0018
75600,0,0.0709
75601,0,0.0053
75602,0,0.0951
75603,0,0.0098
75604,0,0.0215
75605,0,0.0267
75606,0,0.0021
75607,0,0.0138
75608,0,0.0044
75609,0,0.0098
75610,0,0.0121
75611,0,0.0006
75612,0,0.023
75613,0,0.0017
75614,0,0.0192
75615,1,0.5197
75616,0,0.1198
75617,0,0.2171
75618,0,0.0136
75619,0,0.006
75620,0,0.0311
75621,0,0.0405
75622,0,0.0003
75623,0,0.0003
75624,0,0.0245
75625,0,0.0005
75626,1,0.9109
75627,0,0.0003
75628,1,0.8639
75629,0,0.008
75630,0,0.0288
75631,0,0.0088
75632,0,0.0053
75633,0,0.0966
75634,0,0.0382
75635,0,0.0082
75636,1,0.9326
75637,0,0.014
75638,0,0.0134
75639,0,0.0446
75640,0,0.008
75641,0,0.0118
75642,0,0.078
75643,0,0.0011
75644,0,0.001
75645,0,0.0004
75646,0,0.0059
75647,1,0.968
75648,0,0.0012
75649,0,0.0013
75650,0,0.3833
75651,0,0.0091
75652,0,0.0019
75653,0,0.0041
75654,0,0.0047
75655,1,0.9694
75656,0,0.0026
75657,0,0.0307
75658,0,0.4829
75659,0,0.0161
75660,0,0.0245
75661,0,0.0013
75662,1,0.9874
75663,0,0.0036
75664,1,0.9789
75665,0,0.0012
75666,0,0.2461
75667,1,0.8366
75668,1,0.9893
75669,0,0.0022
75670,0,0.098
75671,0,0.0004
75672,0,0.0464
75673,0,0.0043
75674,0,0.0015
75675,0,0.0037
75676,0,0.0156
75677,0,0.0061
75678,0,0.0099
75679,1,0.8909
75680,0,0.0021
75681,0,0.004
75682,0,0.0237
75683,0,0.0067
75684,0,0.0744
75685,0,0.0525
75686,0,0.0136
75687,0,0.0572
75688,0,0.0058
75689,0,0.0074
75690,0,0.001
75691,0,0.2807
75692,0,0.0065
75693,0,0.0437
75694,0,0.0002
75695,0,0.0732
75696,0,0.0207
75697,0,0.0097
75698,0,0.0359
75699,0,0.0012
75700,0,0.0068
75701,1,0.7817
75702,0,0.0025
75703,0,0.0204
75704,0,0.0342
75705,0,0.0019
75706,0,0.0182
75707,0,0.2106
75708,0,0.0355
75709,0,0.0148
75710,0,0.0026
75711,0,0.0153
75712,0,0.0327
75713,1,0.7651
75714,1,0.9337
75715,0,0.0155
75716,0,0.026
75717,0,0.0069
75718,0,0.0151
75719,0,0.002
75720,0,0.0029
75721,0,0.0113
75722,0,0.001
75723,0,0.0177
75724,0,0.0011
75725,0,0.0229
75726,0,0.1604
75727,0,0.0115
75728,1,0.7341
75729,0,0.0389
75730,0,0.0264
75731,0,0.0063
75732,0,0.1829
75733,0,0.013
75734,0,0.067
75735,0,0.0122
75736,0,0.0065
75737,0,0.0025
75738,0,0.0182
75739,0,0.0048
75740,0,0.0139
75741,0,0.0224
75742,0,0.0473
75743,0,0.0098
75744,0,0.05
75745,0,0.1532
75746,0,0.0169
75747,0,0.0025
75748,1,0.9796
75749,0,0.015
75750,0,0.0031
75751,0,0.0156
75752,0,0.0177
75753,0,0.0144
75754,0,0.0678
75755,0,0.0022
