id,loan_pred,loan_prob
78537,0,0.023
78538,0,0.0067
78539,0,0.1381
78540,0,0.0951
78541,0,0.0061
78542,0,0.0911
78543,0,0.0217
78544,0,0.0236
78545,0,0.0204
78546,0,0.0633
78547,0,0.0088
78548,0,0.0089
78549,0,0.0162
78550,0,0.0089
78551,0,0.0747
78552,0,0.0225
78553,0,0.0123
78554,0,0.0054
78555,0,0.0284
78556,1,0.9635
78557,0,0.2012
78558,0,0.09
78559,0,0.0736
78560,0,0.0096
78561,0,0.026
78562,0,0.0121
78563,0,0.0078
78564,0,0.0059
78565,0,0.0331
78566,0,0.0272
78567,0,0.0041
78568,0,0.4416
78569,0,0.0217
78570,0,0.0142
78571,0,0.0087
78572,0,0.0045
78573,1,0.947
78574,0,0.0854
78575,0,0.0209
78576,0,0.0521
78577,0,0.0529
78578,0,0.0294
78579,1,0.9906
78580,0,0.0164
78581,0,0.0164
78582,0,0.0269
78583,0,0.0095
78584,0,0.0242
78585,0,0.0209
78586,0,0.1652
78587,0,0.0053
78588,0,0.0297
78589,0,0.0139
78590,0,0.0071
78591,0,0.0025
78592,0,0.135
78593,0,0.0118
78594,1,0.9676
78595,0,0.0041
78596,0,0.0058
78597,1,0.976
78598,0,0.0537
78599,0,0.008
78600,0,0.0166
78601,0,0.1768
78602,0,0.0289
78603,0,0.0315
78604,0,0.2729
78605,0,0.0078
78606,0,0.0068
78607,0,0.0248
78608,0,0.0389
78609,0,0.0262
78610,0,0.0066
78611,0,0.0653
78612,0,0.0449
78613,0,0.0047
78614,0,0.0135
78615,0,0.0473
78616,0,0.0345
78617,0,0.0507
78618,0,0.025
78619,0,0.1876
78620,0,0.0119
78621,0,0.0499
78622,1,0.9746
78623,0,0.1077
78624,0,0.3275
78625,0,0.0655
78626,0,0.0012
78627,1,0.9465
78628,0,0.0229
78629,0,0.0381
78630,0,0.0111
78631,0,0.0063
78632,0,0.0922
78633,0,0.0979
78634,0,0.0049
78635,0,0.0046
78636,0,0.0176
78637,0,0.0392
78638,0,0.0862
78639,0,0.4365
78640,0,0.022
78641,0,0.0032
78642,0,0.0045
78643,0,0.0354
78644,0,0.0769
78645,0,0.0155
78646,0,0.0287
78647,0,0.015
78648,0,0.0063
78649,0,0.0057
78650,0,0.3574
78651,0,0.0171
78652,1,0.953
78653,0,0.0219
78654,0,0.007
78655,1,0.9778
78656,1,0.9771
78657,0,0.0278
78658,0,0.0172
78659,0,0.0552
78660,0,0.099
78661,0,0.0114
78662,0,0.0052
78663,0,0.0307
78664,0,0.0411
78665,0,0.0159
78666,0,0.0133
78667,0,0.0233
78668,0,0.0139
78669,0,0.0379
78670,0,0.0427
78671,0,0.0119
78672,0,0.0065
78673,0,0.0808
78674,0,0.0071
78675,0,0.2663
78676,0,0.0139
78677,1,0.9855
78678,0,0.1986
78679,0,0.0145
78680,0,0.0022
78681,0,0.1172
78682,0,0.0594
78683,0,0.0417
78684,1,0.9749
78685,0,0.0006
78686,0,0.0026
78687,1,0.9553
78688,0,0.0825
78689,0,0.0532
78690,0,0.09
78691,0,0.0155
78692,0,0.0324
78693,1,0.9467
78694,0,0.0203
78695,1,0.9341
78696,0,0.0196
78697,0,0.0327
78698,0,0.0071
78699,0,0.0043
78700,0,0.013
78701,0,0.0241
78702,0,0.0111
78703,0,0.0041
78704,0,0.0223
78705,0,0.0134
78706,0,0.0352
78707,0,0.0216
78708,0,0.0602
78709,0,0.0172
78710,0,0.0074
78711,0,0.0381
78712,0,0.0097
78713,1,0.98
78714,0,0.0072
78715,0,0.0191
78716,0,0.0174
78717,0,0.0709
78718,0,0.0041
78719,0,0.0544
78720,0,0.0113
78721,1,0.9999
78722,0,0.0099
78723,1,0.9764
78724,1,0.8373
78725,0,0.0105
78726,0,0.022
78727,0,0.0019
78728,0,0.0042
78729,0,0.0291
78730,1,0.962
78731,0,0.0335
78732,0,0.0044
78733,0,0.0132
78734,0,0.0085
78735,1,0.9763
78736,0,0.0998
78737,0,0.1438
78738,0,0.0024
78739,0,0.0842
78740,1,0.9496
78741,0,0.0589
78742,1,0.9841
78743,0,0.0289
78744,0,0.0298
78745,0,0.0126
78746,0,0.0119
78747,0,0.2327
78748,0,0.0015
78749,1,0.5996
78750,1,0.9692
78751,0,0.4133
78752,0,0.0417
78753,0,0.009
78754,0,0.0436
78755,1,0.9807
78756,0,0.0128
78757,0,0.0072
78758,0,0.0477
78759,0,0.0158
78760,0,0.0301
78761,0,0.0096
78762,0,0.004
78763,0,0.0051
78764,0,0.0223
78765,0,0.3242
78766,0,0.1231
78767,1,0.9678
78768,0,0.0109
78769,1,0.7442
78770,0,0.0081
78771,0,0.007
78772,0,0.021
78773,0,0.0034
78774,0,0.0115
78775,0,0.0156
78776,0,0.0116
78777,0,0.0204
78778,0,0.0081
78779,0,0.008
78780,0,0.0352
78781,0,0.0626
78782,1,0.9563
78783,0,0.0308
78784,0,0.1093
78785,0,0.0475
78786,0,0.0931
78787,0,0.3023
78788,0,0.0084
78789,0,0.0252
78790,0,0.3576
78791,0,0.0589
78792,0,0.0654
78793,0,0.0227
78794,0,0.006
78795,0,0.2583
78796,1,0.9772
78797,0,0.0098
78798,0,0.0056
78799,0,0.0016
78800,0,0.0059
78801,0,0.2016
78802,0,0.0716
78803,0,0.0104
78804,0,0.0198
78805,0,0.0062
78806,1,0.9914
78807,0,0.0748
78808,0,0.0492
78809,0,0.0463
78810,0,0.0091
78811,0,0.0848
78812,0,0.0909
78813,0,0.095
78814,0,0.0155
78815,0,0.028
78816,0,0.1389
78817,0,0.0043
78818,1,0.8424
78819,0,0.096
78820,0,0.0081
78821,0,0.0134
78822,0,0.0146
78823,1,0.9439
78824,0,0.0168
78825,1,0.9754
78826,0,0.0138
78827,0,0.0096
78828,0,0.0138
78829,0,0.0035
78830,0,0.0072
78831,0,0.0698
78832,0,0.059
78833,0,0.0136
78834,0,0.0109
78835,0,0.0996
78836,0,0.0104
78837,0,0.012
78838,0,0.2368
78839,0,0.0179
78840,0,0.0294
78841,0,0.0266
78842,0,0.0407
78843,0,0.01
78844,0,0.0092
78845,0,0.005
78846,0,0.0264
78847,0,0.0041
78848,0,0.1798
78849,0,0.0018
78850,0,0.0017
78851,0,0.0085
78852,0,0.0362
78853,0,0.0198
78854,1,0.9245
78855,0,0.0744
78856,0,0.0224
78857,0,0.032
78858,0,0.0059
78859,0,0.2004
78860,0,0.0148
78861,0,0.0016
78862,0,0.0325
78863,0,0.0059
78864,0,0.0068
78865,0,0.0218
78866,0,0.0135
78867,0,0.0142
78868,0,0.0204
78869,1,0.9956
78870,0,0.0184
78871,0,0.0297
78872,0,0.0145
78873,0,0.0093
78874,0,0.0144
78875,0,0.0135
78876,0,0.0133
78877,0,0.0092
78878,0,0.0043
78879,0,0.007
78880,1,0.9094
78881,1,0.9998
78882,0,0.4546
78883,1,0.9932
78884,0,0.0442
78885,0,0.0455
78886,0,0.0493
78887,0,0.0658
78888,0,0.0055
78889,0,0.0538
78890,0,0.0247
78891,0,0.0649
78892,0,0.0297
78893,0,0.0013
78894,0,0.0182
78895,1,0.9166
78896,0,0.0125
78897,0,0.0532
78898,0,0.0552
78899,0,0.0206
78900,1,0.8423
78901,0,0.0271
78902,0,0.0678
78903,0,0.0052
78904,0,0.0486
78905,0,0.0306
78906,0,0.0125
78907,0,0.0387
78908,0,0.0151
78909,0,0.2152
78910,0,0.0035
78911,0,0.0021
78912,0,0.0396
78913,0,0.0092
78914,1,0.8259
78915,0,0.041
78916,0,0.0103
78917,0,0.1026
78918,0,0.0135
78919,0,0.0155
78920,1,0.931
78921,0,0.0395
78922,0,0.024
78923,0,0.0209
78924,1,0.9938
78925,0,0.0123
78926,0,0.0484
78927,0,0.0408
78928,0,0.0176
78929,0,0.008
78930,0,0.0339
78931,0,0.0369
78932,0,0.0511
78933,0,0.0051
78934,0,0.0867
78935,0,0.0038
78936,0,0.1429
78937,0,0.0083
78938,0,0.0175
78939,0,0.0134
78940,0,0.0268
78941,0,0.0189
78942,0,0.0228
78943,0,0.0099
78944,0,0.0159
78945,0,0.058
78946,0,0.0221
78947,0,0.0115
78948,0,0.1131
78949,1,0.9896
78950,0,0.0801
78951,0,0.0242
78952,0,0.0035
78953,1,0.993
78954,0,0.0128
78955,0,0.0221
78956,0,0.0088
78957,0,0.0117
78958,0,0.0025
78959,0,0.0683
78960,0,0.2125
78961,0,0.0155
78962,0,0.035
78963,0,0.0619
78964,0,0.0126
78965,0,0.0146
78966,1,0.9599
78967,0,0.041
78968,0,0.0019
78969,0,0.0034
78970,1,0.9834
78971,0,0.0078
78972,0,0.0174
78973,0,0.0018
78974,1,0.8996
78975,1,0.9214
78976,0,0.0115
78977,0,0.0556
78978,0,0.015
78979,0,0.0072
78980,0,0.021
78981,0,0.2688
78982,0,0.0081
78983,0,0.0174
78984,0,0.0027
78985,0,0.0134
78986,1,0.9639
78987,0,0.0041
78988,1,0.9595
78989,0,0.0089
78990,0,0.0156
78991,0,0.2096
78992,0,0.0667
78993,0,0.0147
78994,0,0.0725
78995,0,0.0351
78996,0,0.0154
78997,0,0.0031
78998,0,0.0097
78999,0,0.0087
79000,0,0.0097
79001,0,0.0082
79002,0,0.0096
79003,0,0.0348
79004,0,0.1028
79005,0,0.0457
79006,0,0.0158
79007,1,0.9504
79008,0,0.1257
79009,0,0.0019
79010,0,0.0021
79011,0,0.0578
79012,0,0.0159
79013,0,0.0227
79014,0,0.0693
79015,0,0.0103
79016,0,0.0116
79017,0,0.0428
79018,0,0.0064
79019,0,0.0147
79020,1,0.9602
79021,0,0.0079
79022,0,0.0295
79023,0,0.0049
79024,0,0.008
79025,0,0.0081
79026,0,0.0066
79027,0,0.0184
79028,1,0.7211
79029,0,0.0028
79030,0,0.0353
79031,1,0.5647
79032,1,0.8234
79033,0,0.0837
79034,0,0.0265
79035,0,0.0164
79036,0,0.0054
79037,1,0.9695
79038,0,0.017
79039,0,0.0619
79040,0,0.0486
79041,0,0.0078
79042,0,0.0086
79043,0,0.0391
79044,0,0.1196
79045,0,0.1113
79046,0,0.1904
79047,0,0.0212
79048,0,0.0787
79049,0,0.0447
79050,0,0.0445
79051,0,0.0194
79052,0,0.0724
79053,0,0.081
79054,1,0.7554
79055,0,0.0131
79056,0,0.0252
79057,0,0.0141
79058,0,0.0129
79059,0,0.1688
79060,0,0.0284
79061,0,0.0016
79062,0,0.0232
79063,0,0.017
79064,0,0.1226
79065,0,0.0311
79066,0,0.0018
79067,0,0.0086
79068,0,0.013
79069,0,0.2742
79070,0,0.0399
79071,0,0.0131
79072,0,0.0085
79073,0,0.0494
79074,1,0.9796
79075,0,0.0151
79076,0,0.2784
79077,0,0.0273
79078,0,0.0297
79079,0,0.0089
79080,0,0.0155
79081,0,0.002
79082,0,0.0098
79083,0,0.0751
79084,0,0.0154
79085,1,0.8392
79086,1,0.9761
79087,1,0.9809
79088,0,0.0148
79089,0,0.0059
79090,1,0.9482
79091,0,0.0212
79092,0,0.0031
79093,1,0.9584
79094,0,0.0062
79095,0,0.0107
79096,0,0.0365
79097,0,0.1416
79098,1,0.9158
79099,1,0.9939
79100,0,0.0026
79101,0,0.0672
79102,0,0.059
79103,0,0.0681
79104,0,0.0089
79105,0,0.0156
79106,0,0.0409
79107,0,0.0118
79108,0,0.0049
79109,0,0.0077
79110,0,0.0303
79111,0,0.015
79112,0,0.009
79113,0,0.0908
79114,0,0.0034
79115,0,0.0582
79116,0,0.0124
79117,0,0.0367
79118,0,0.021
79119,1,0.9923
79120,0,0.008
79121,0,0.0169
79122,0,0.0269
79123,0,0.0037
79124,0,0.0128
79125,0,0.005
79126,0,0.0129
79127,1,0.8316
79128,0,0.0034
79129,0,0.0222
79130,0,0.0111
79131,1,0.5011
79132,0,0.0251
79133,0,0.1742
79134,0,0.0225
79135,0,0.0338
79136,0,0.0619
79137,0,0.0253
79138,0,0.0361
79139,0,0.1079
79140,1,0.6767
79141,0,0.0099
79142,0,0.0021
79143,0,0.0284
79144,0,0.0139
79145,0,0.0274
79146,0,0.0221
79147,0,0.2571
79148,0,0.0073
79149,0,0.1009
79150,0,0.0348
79151,0,0.0396
79152,0,0.0081
79153,0,0.0199
79154,0,0.0152
79155,0,0.104
79156,0,0.0324
79157,0,0.1548
79158,0,0.0061
79159,0,0.0948
79160,0,0.0081
79161,0,0.0709
79162,0,0.0095
79163,0,0.0825
79164,0,0.0273
79165,0,0.0478
79166,0,0.0019
79167,0,0.121
79168,0,0.0477
79169,0,0.0251
79170,0,0.0094
79171,0,0.0023
79172,0,0.0283
79173,0,0.0359
79174,1,0.9533
79175,0,0.085
79176,0,0.0045
79177,1,0.7024
79178,0,0.114
79179,0,0.0131
79180,0,0.0548
79181,0,0.0098
79182,0,0.0088
79183,0,0.0054
79184,0,0.0123
79185,0,0.0137
79186,0,0.0026
79187,0,0.0277
79188,0,0.2506
79189,0,0.0333
79190,0,0.0013
79191,0,0.0222
79192,1,0.9816
79193,1,0.588
79194,0,0.3237
79195,0,0.1758
79196,0,0.2119
79197,0,0.0527
79198,1,0.9577
79199,0,0.0677
79200,0,0.0255
79201,0,0.0189
79202,0,0.0493
79203,0,0.1007
79204,0,0.009
79205,0,0.0139
79206,0,0.0669
79207,0,0.1145
79208,0,0.0089
79209,1,0.8922
79210,0,0.0198
79211,0,0.01
79212,0,0.2544
79213,0,0.0219
79214,0,0.0081
79215,0,0.0017
79216,1,0.9698
79217,0,0.0435
79218,0,0.0061
79219,0,0.0382
79220,0,0.0096
79221,0,0.0102
79222,1,0.9786
79223,0,0.0209
79224,0,0.0027
79225,0,0.0029
79226,0,0.083
79227,0,0.0331
79228,0,0.0168
79229,0,0.1157
79230,0,0.1147
79231,0,0.3737
79232,0,0.4037
79233,0,0.006
79234,0,0.0285
79235,0,0.0329
79236,0,0.0472
79237,0,0.0501
79238,1,0.955
79239,0,0.0071
79240,0,0.0231
79241,0,0.0121
79242,1,0.9423
79243,0,0.014
79244,0,0.0651
79245,0,0.0126
79246,0,0.0058
79247,0,0.1278
79248,0,0.0091
79249,0,0.0235
79250,0,0.0373
79251,0,0.026
79252,1,0.8389
79253,0,0.009
79254,0,0.003
79255,0,0.011
79256,0,0.0181
79257,1,0.9881
79258,0,0.0125
79259,0,0.0399
79260,0,0.0945
79261,0,0.0178
79262,0,0.0237
79263,0,0.023
79264,0,0.079
79265,0,0.0743
79266,1,0.8069
79267,0,0.0092
79268,0,0.0091
79269,1,0.8163
79270,0,0.0266
79271,0,0.0259
79272,0,0.033
79273,1,0.9261
79274,0,0.0697
79275,0,0.0119
79276,0,0.0082
79277,0,0.0205
79278,0,0.0716
79279,0,0.0216
79280,0,0.0158
79281,0,0.0216
79282,0,0.0483
79283,0,0.1116
79284,0,0.0051
79285,0,0.2692
79286,0,0.1611
79287,0,0.0126
79288,0,0.0625
79289,0,0.0411
79290,0,0.0104
79291,0,0.0075
79292,0,0.0181
79293,0,0.0068
79294,1,0.9908
79295,0,0.0206
79296,0,0.1263
79297,0,0.0092
79298,0,0.017
79299,0,0.045
79300,0,0.0012
79301,0,0.0008
79302,1,0.9978
79303,0,0.0094
79304,0,0.0323
79305,0,0.0103
79306,0,0.0094
79307,0,0.0253
79308,0,0.0234
79309,0,0.0385
79310,0,0.0276
79311,0,0.0376
79312,0,0.0554
79313,0,0.1151
79314,0,0.1555
79315,0,0.0191
79316,0,0.0207
79317,0,0.0381
79318,0,0.0931
79319,0,0.0464
79320,1,0.887
79321,1,0.9803
79322,1,0.9519
79323,0,0.0011
79324,0,0.1486
79325,0,0.0186
79326,0,0.0423
79327,0,0.0024
79328,0,0.0148
79329,0,0.0157
79330,0,0.0532
79331,0,0.0058
79332,1,0.9865
79333,0,0.0072
79334,0,0.0258
79335,0,0.0193
79336,0,0.0177
79337,0,0.0093
79338,0,0.0028
79339,0,0.1
79340,0,0.0054
79341,0,0.014
79342,0,0.0212
79343,0,0.0286
79344,0,0.0275
79345,0,0.0115
79346,0,0.0099
79347,0,0.4095
79348,0,0.0567
79349,0,0.0271
79350,0,0.0114
79351,0,0.0195
79352,0,0.0291
79353,0,0.0819
79354,0,0.0335
79355,0,0.0834
79356,0,0.0236
79357,0,0.0043
79358,0,0.0008
79359,0,0.1207
79360,0,0.0109
79361,0,0.0166
79362,0,0.0054
79363,0,0.004
79364,1,0.9689
79365,0,0.0109
79366,1,0.9881
79367,0,0.0064
79368,0,0.0417
79369,0,0.0151
79370,0,0.0468
79371,1,0.9473
79372,0,0.0184
79373,0,0.0083
79374,0,0.0753
79375,1,0.9117
79376,0,0.0123
79377,0,0.0519
79378,0,0.011
79379,0,0.0128
79380,0,0.0233
79381,0,0.03
79382,0,0.2071
79383,1,0.9526
79384,1,0.9551
79385,0,0.0415
79386,1,0.9837
79387,0,0.0362
79388,0,0.013
79389,0,0.0382
79390,0,0.0511
79391,1,0.9903
79392,0,0.0196
79393,0,0.0031
79394,0,0.023
79395,0,0.0495
79396,0,0.0124
79397,0,0.0099
79398,0,0.0055
79399,0,0.0365
79400,0,0.0089
79401,1,0.9953
79402,0,0.0187
79403,1,0.9596
79404,0,0.0138
79405,0,0.0329
79406,0,0.0017
79407,0,0.0331
79408,0,0.0745
79409,0,0.0728
79410,0,0.0463
79411,0,0.0093
79412,0,0.0326
79413,0,0.0041
79414,0,0.0254
79415,0,0.0081
79416,0,0.0193
79417,0,0.0486
79418,0,0.0478
79419,0,0.0145
79420,0,0.0333
79421,0,0.0033
79422,1,0.8243
79423,0,0.0755
79424,0,0.0542
79425,0,0.0078
79426,0,0.0051
79427,0,0.0079
79428,0,0.0367
79429,0,0.0744
79430,0,0.0044
79431,1,0.9699
79432,0,0.0148
79433,0,0.0141
79434,0,0.0053
79435,0,0.2368
79436,0,0.0173
79437,0,0.0902
79438,0,0.0119
79439,0,0.0291
79440,0,0.0105
79441,0,0.1885
79442,0,0.0347
79443,0,0.049
79444,0,0.0138
79445,0,0.0326
79446,0,0.0278
79447,0,0.0123
79448,0,0.0074
79449,0,0.0155
79450,0,0.0407
79451,0,0.0219
79452,0,0.0702
79453,0,0.1023
79454,0,0.0023
79455,0,0.0055
79456,0,0.0018
79457,0,0.0065
79458,0,0.0108
79459,1,0.7206
79460,0,0.0041
79461,1,0.9622
79462,0,0.0254
79463,0,0.0175
79464,0,0.095
79465,0,0.0147
79466,0,0.0122
79467,0,0.0362
79468,0,0.0833
79469,0,0.0516
79470,0,0.0714
79471,0,0.0155
79472,0,0.006
79473,1,0.7467
79474,0,0.0114
79475,0,0.0217
79476,1,0.9221
79477,1,0.8793
79478,0,0.0192
79479,0,0.0326
79480,0,0.0442
79481,0,0.0064
79482,0,0.0441
79483,0,0.0214
79484,0,0.0049
79485,0,0.0435
79486,0,0.0875
79487,0,0.0459
79488,0,0.0108
79489,0,0.0082
79490,0,0.0084
79491,0,0.2202
79492,0,0.0103
79493,1,0.9588
79494,1,0.7241
79495,0,0.021
79496,0,0.0461
79497,0,0.1171
79498,0,0.3751
79499,1,0.989
79500,0,0.0196
79501,0,0.0198
79502,0,0.0019
79503,0,0.0191
79504,0,0.0295
79505,0,0.0076
79506,0,0.0278
79507,0,0.017
79508,0,0.0344
79509,0,0.0082
79510,0,0.0213
79511,0,0.0034
79512,0,0.0072
79513,0,0.0148
79514,0,0.0464
79515,0,0.0269
79516,0,0.0306
79517,0,0.0189
79518,0,0.0033
79519,0,0.0035
79520,0,0.0023
79521,0,0.0198
79522,0,0.0097
79523,0,0.1613
79524,0,0.0073
79525,0,0.0272
79526,0,0.0085
79527,0,0.0191
79528,0,0.0142
79529,1,0.9507
79530,0,0.0206
79531,0,0.0264
79532,0,0.0077
79533,0,0.0243
79534,0,0.0068
79535,1,0.9542
79536,0,0.0165
79537,0,0.0217
79538,0,0.013
79539,1,0.8349
79540,0,0.0169
79541,0,0.0048
79542,0,0.0097
79543,1,0.5625
79544,0,0.0036
79545,1,0.9024
79546,1,0.977
79547,0,0.0057
79548,0,0.0107
79549,0,0.052
79550,0,0.0292
79551,0,0.0785
79552,0,0.1001
79553,0,0.0374
79554,0,0.0069
79555,0,0.006
79556,1,0.6956
79557,0,0.0359
79558,0,0.0185
79559,0,0.0089
79560,0,0.0204
79561,0,0.0264
79562,0,0.0051
79563,0,0.027
79564,1,0.9977
79565,1,0.5026
79566,0,0.0233
79567,0,0.025
79568,0,0.0087
79569,0,0.0085
79570,0,0.0687
79571,0,0.0151
79572,0,0.0442
79573,0,0.0242
79574,0,0.0177
79575,0,0.0097
79576,0,0.0505
79577,0,0.0323
79578,0,0.0061
79579,0,0.0102
79580,0,0.0146
79581,0,0.0096
79582,1,0.562
79583,0,0.013
79584,0,0.0143
79585,0,0.0156
79586,0,0.0165
79587,0,0.0257
79588,0,0.0521
79589,0,0.0468
79590,0,0.018
79591,1,0.8807
79592,0,0.0164
79593,0,0.0175
79594,0,0.0455
79595,1,0.8896
79596,0,0.0615
79597,0,0.1189
79598,0,0.0306
79599,0,0.0292
79600,0,0.0595
79601,0,0.102
79602,0,0.2591
79603,0,0.0995
79604,0,0.0145
79605,0,0.0991
79606,1,0.9793
79607,0,0.0113
79608,0,0.0126
79609,0,0.0604
79610,0,0.0332
79611,0,0.0013
79612,0,0.0065
79613,1,0.9593
79614,0,0.2768
79615,0,0.0121
79616,0,0.0212
79617,0,0.0094
79618,0,0.0388
79619,1,0.9402
79620,0,0.0185
79621,0,0.0616
79622,0,0.0102
79623,0,0.0172
79624,0,0.0749
79625,0,0.0149
79626,0,0.0347
79627,0,0.026
79628,0,0.0248
79629,0,0.0058
79630,0,0.0264
79631,1,0.9038
79632,0,0.0109
79633,0,0.1838
79634,0,0.0114
79635,1,0.9722
79636,0,0.0029
79637,0,0.0424
79638,0,0.0254
79639,0,0.1134
79640,0,0.0471
79641,0,0.1222
79642,0,0.0434
79643,0,0.2344
79644,0,0.0533
79645,0,0.0491
79646,0,0.0074
79647,0,0.0258
79648,1,0.9332
79649,0,0.0135
79650,0,0.0402
79651,0,0.0024
79652,0,0.0287
79653,0,0.062
79654,0,0.0217
79655,0,0.0215
79656,0,0.0092
79657,0,0.0857
79658,0,0.0264
79659,0,0.0124
79660,0,0.0303
79661,0,0.0046
79662,0,0.0727
79663,0,0.0045
79664,0,0.0019
79665,1,0.9488
79666,1,0.6954
79667,0,0.0214
79668,1,0.5006
79669,0,0.0243
79670,0,0.1446
79671,1,0.9681
79672,0,0.0107
79673,0,0.0527
79674,0,0.0052
79675,0,0.1116
79676,1,0.7972
79677,0,0.2074
79678,0,0.0049
79679,0,0.045
79680,0,0.0469
79681,0,0.042
79682,0,0.0673
79683,0,0.0113
79684,0,0.0143
79685,0,0.0053
79686,0,0.0726
79687,1,0.8958
79688,0,0.2753
79689,0,0.0313
79690,0,0.0473
79691,0,0.0263
79692,1,0.9838
79693,0,0.0073
79694,0,0.0161
79695,0,0.0162
79696,0,0.0078
79697,0,0.0848
79698,0,0.009
79699,0,0.0129
79700,0,0.0079
79701,0,0.0908
79702,0,0.0249
79703,1,0.9926
79704,0,0.0256
79705,0,0.0093
79706,0,0.0694
79707,1,0.9842
79708,0,0.0103
79709,0,0.0175
79710,0,0.0144
79711,0,0.0441
79712,0,0.0154
79713,0,0.0257
79714,0,0.0513
79715,0,0.0298
79716,0,0.0273
79717,1,0.8635
79718,0,0.0128
79719,0,0.0255
79720,0,0.05
79721,0,0.035
79722,1,0.8794
79723,0,0.0892
79724,1,0.9418
79725,1,0.8893
79726,0,0.0657
79727,0,0.0043
79728,0,0.0448
79729,0,0.0405
79730,0,0.0076
79731,0,0.0119
79732,0,0.0012
79733,1,0.5826
79734,0,0.0188
79735,0,0.1329
79736,0,0.0123
79737,0,0.0056
79738,0,0.0145
79739,0,0.0054
79740,0,0.0042
79741,0,0.0315
79742,0,0.1
79743,0,0.0091
79744,0,0.1995
79745,0,0.0247
79746,1,0.7008
79747,0,0.0149
79748,0,0.0139
79749,0,0.0715
79750,0,0.1182
79751,0,0.0621
79752,0,0.0707
79753,0,0.0167
79754,0,0.0074
79755,0,0.0713
79756,0,0.0026
79757,0,0.0167
79758,0,0.0057
79759,0,0.0633
79760,1,0.9987
79761,0,0.0051
79762,0,0.002
79763,0,0.0162
79764,0,0.0256
79765,1,0.9557
79766,0,0.0132
79767,0,0.0251
79768,0,0.0424
79769,0,0.0149
79770,0,0.0151
79771,0,0.0215
79772,0,0.0031
79773,0,0.0043
79774,0,0.0204
79775,0,0.0048
79776,1,0.8213
79777,0,0.0349
79778,0,0.0124
79779,1,0.9524
79780,0,0.1349
79781,0,0.0031
79782,1,0.9739
79783,0,0.065
79784,1,0.9647
79785,0,0.0087
79786,0,0.1153
79787,0,0.0275
79788,0,0.0092
79789,1,0.8855
79790,0,0.0878
79791,0,0.0881
79792,0,0.2859
79793,0,0.0026
79794,0,0.0427
79795,0,0.0289
79796,0,0.1672
79797,0,0.0635
79798,0,0.0034
79799,0,0.0587
79800,0,0.0294
79801,1,0.9885
79802,0,0.0081
79803,0,0.0055
79804,0,0.4703
79805,0,0.0826
79806,0,0.032
79807,0,0.055
79808,0,0.0254
79809,0,0.1154
79810,0,0.0122
79811,0,0.1569
79812,0,0.005
79813,0,0.0026
79814,0,0.0218
79815,0,0.1187
79816,1,0.9984
79817,0,0.0275
79818,0,0.0276
79819,0,0.3955
79820,0,0.0421
79821,0,0.0056
79822,0,0.0069
79823,0,0.019
79824,1,0.5228
79825,0,0.0295
79826,1,0.9808
79827,0,0.0197
79828,0,0.0176
79829,0,0.0262
79830,0,0.0219
79831,0,0.0675
79832,1,0.9338
79833,0,0.0143
79834,0,0.017
79835,0,0.3772
79836,0,0.0615
79837,0,0.0104
79838,0,0.029
79839,1,0.9965
79840,0,0.0733
79841,1,0.9721
79842,0,0.0158
79843,0,0.0067
79844,0,0.0153
79845,0,0.034
79846,0,0.0044
79847,1,0.9954
79848,0,0.0414
79849,0,0.0311
79850,0,0.1558
79851,0,0.0542
79852,0,0.0252
79853,0,0.0043
79854,0,0.09
79855,0,0.009
79856,0,0.0106
79857,0,0.013
79858,0,0.0078
79859,0,0.0171
79860,0,0.0009
79861,0,0.0095
79862,1,0.9914
79863,0,0.0171
79864,0,0.0442
79865,0,0.0064
79866,0,0.0171
79867,0,0.0007
79868,1,0.9573
79869,0,0.0172
79870,0,0.0844
79871,0,0.0369
79872,0,0.0061
79873,0,0.0729
79874,0,0.1206
79875,1,0.972
79876,0,0.0255
79877,0,0.0455
79878,0,0.0247
79879,0,0.0098
79880,0,0.037
79881,0,0.031
79882,0,0.0048
79883,0,0.0835
79884,0,0.0119
79885,1,0.9937
79886,0,0.0108
79887,1,0.9496
79888,0,0.0111
79889,0,0.0292
79890,0,0.0111
79891,0,0.0146
79892,0,0.014
79893,0,0.0882
79894,0,0.0093
79895,0,0.1013
79896,0,0.0255
79897,0,0.016
79898,0,0.0151
79899,0,0.0074
79900,0,0.0588
79901,0,0.0085
79902,0,0.0297
79903,0,0.069
79904,0,0.0589
79905,0,0.0664
79906,0,0.0226
79907,0,0.1179
79908,0,0.0211
79909,0,0.0232
79910,0,0.006
79911,0,0.0456
79912,0,0.0649
79913,1,0.9726
79914,0,0.0323
79915,0,0.0186
79916,0,0.092
79917,0,0.0084
79918,0,0.0337
79919,0,0.0263
79920,0,0.0081
79921,0,0.0998
79922,0,0.0037
79923,0,0.0527
79924,0,0.0733
79925,0,0.0058
79926,0,0.0314
79927,0,0.0025
79928,1,0.9074
79929,1,0.9766
79930,0,0.0098
79931,0,0.049
79932,0,0.3186
79933,0,0.0789
79934,0,0.2434
79935,0,0.0091
79936,0,0.0097
79937,0,0.0285
79938,1,0.973
79939,1,0.9624
79940,0,0.0623
79941,0,0.0376
79942,0,0.0388
79943,0,0.0228
79944,1,0.9381
79945,0,0.0055
79946,0,0.0264
79947,0,0.0922
