id,Failure_pred,prob
172861,0,0.0033
172862,0,0.001
172863,0,0.0014
172864,0,0.0065
172865,0,0.0004
172866,0,0.0018
172867,0,0.0053
172868,0,0.0056
172869,0,0.0014
172870,0,0.006
172871,0,0.001
172872,0,0.0022
172873,0,0.0007
172874,0,0.0026
172875,1,0.9921
172876,0,0.0014
172877,0,0.0035
172878,0,0.0006
172879,0,0.0024
172880,0,0.0035
172881,0,0.008
172882,0,0.0014
172883,0,0.0013
172884,0,0.0021
172885,0,0.0173
172886,0,0.0138
172887,0,0.0081
172888,0,0.0018
172889,0,0.0027
172890,0,0.003
172891,0,0.002
172892,0,0.0025
172893,0,0.0033
172894,0,0.0027
172895,0,0.0025
172896,0,0.0076
172897,0,0.0016
172898,0,0.0042
172899,0,0.0037
172900,0,0.0004
172901,0,0.0009
172902,0,0.0034
172903,0,0.0023
172904,0,0.0047
172905,0,0.0041
172906,0,0.0016
172907,0,0.0048
172908,0,0.0006
172909,0,0.0062
172910,0,0.0076
172911,0,0.0012
172912,0,0.0014
172913,0,0.0032
172914,0,0.0029
172915,0,0.0032
172916,0,0.0009
172917,0,0.0052
172918,0,0.0024
172919,0,0.0005
172920,0,0.0077
172921,0,0.0007
172922,0,0.0017
172923,0,0.0021
172924,0,0.0013
172925,0,0.0009
172926,0,0.0071
172927,0,0.005
172928,0,0.0023
172929,0,0.0016
172930,0,0.0006
172931,0,0.0017
172932,0,0.001
172933,0,0.0007
172934,0,0.0035
172935,0,0.0042
172936,0,0.0033
172937,0,0.0012
172938,0,0.0024
172939,0,0.0006
172940,0,0.0017
172941,0,0.0052
172942,0,0.0193
172943,0,0.0008
172944,0,0.0013
172945,0,0.0013
172946,0,0.0073
172947,0,0.0082
172948,0,0.0016
172949,0,0.0015
172950,0,0.0034
172951,0,0.002
172952,0,0.0017
172953,0,0.0005
172954,0,0.0029
172955,0,0.0012
172956,0,0.005
172957,0,0.0031
172958,0,0.003
172959,0,0.0013
172960,0,0.0062
172961,0,0.0006
172962,0,0.0013
172963,0,0.0019
172964,0,0.0007
172965,0,0.0025
172966,0,0.0025
172967,0,0.0017
172968,0,0.0012
172969,0,0.001
172970,0,0.0038
172971,1,0.9956
172972,0,0.0008
172973,0,0.0019
172974,0,0.0042
172975,0,0.0004
172976,0,0.0069
172977,0,0.0045
172978,0,0.0046
172979,0,0.0081
172980,0,0.001
172981,0,0.0012
172982,0,0.0028
172983,0,0.0009
172984,0,0.0006
172985,0,0.0012
172986,0,0.0007
172987,0,0.0001
172988,0,0.006
172989,0,0.0025
172990,0,0.0061
172991,0,0.003
172992,0,0.004
172993,0,0.0019
172994,0,0.0008
172995,0,0.0007
172996,0,0.0029
172997,0,0.0014
172998,0,0.0022
172999,0,0.0007
173000,0,0.001
173001,0,0.0028
173002,0,0.002
173003,0,0.0018
173004,0,0.0011
173005,0,0.0029
173006,0,0.0012
173007,0,0.0022
173008,0,0.0041
173009,0,0.0105
173010,0,0.002
173011,0,0.0041
173012,0,0.0008
173013,1,1.0
173014,0,0.0006
173015,0,0.0021
173016,0,0.004
173017,0,0.0026
173018,0,0.0011
173019,0,0.0036
173020,0,0.0006
173021,0,0.011
173022,1,0.9884
173023,0,0.0064
173024,0,0.0026
173025,0,0.0012
173026,0,0.0016
173027,0,0.0015
173028,0,0.0023
173029,0,0.0073
173030,0,0.0005
173031,0,0.0017
173032,0,0.0005
173033,0,0.0142
173034,0,0.0031
173035,0,0.0028
173036,0,0.0046
173037,0,0.0013
173038,0,0.0017
173039,0,0.0043
173040,0,0.001
173041,0,0.0084
173042,0,0.0035
173043,0,0.0014
173044,0,0.002
173045,0,0.0035
173046,0,0.0045
173047,0,0.0021
173048,0,0.0057
173049,0,0.0043
173050,0,0.0091
173051,0,0.0015
173052,0,0.0056
173053,0,0.0014
173054,0,0.0079
173055,0,0.001
173056,0,0.0009
173057,0,0.0021
173058,0,0.0057
173059,0,0.0019
173060,0,0.0019
173061,0,0.008
173062,0,0.0008
173063,0,0.0049
173064,0,0.0016
173065,0,0.0016
173066,0,0.0024
173067,0,0.0046
173068,0,0.0039
173069,0,0.0009
173070,0,0.0128
173071,0,0.0015
173072,0,0.0028
173073,0,0.0066
173074,0,0.0009
173075,0,0.0032
173076,0,0.0012
173077,0,0.0024
173078,0,0.0017
173079,0,0.0008
173080,0,0.0013
173081,0,0.0019
173082,0,0.0006
173083,0,0.0042
173084,0,0.0056
173085,0,0.001
173086,0,0.0051
173087,0,0.002
173088,0,0.0021
173089,0,0.0008
173090,0,0.0028
173091,0,0.02
173092,0,0.0037
173093,0,0.0007
173094,0,0.0027
173095,0,0.0014
173096,0,0.0014
173097,0,0.0018
173098,0,0.0048
173099,0,0.0014
173100,0,0.0106
173101,0,0.0036
173102,0,0.004
173103,0,0.0037
173104,0,0.0011
173105,0,0.0027
173106,0,0.0036
173107,0,0.0007
173108,0,0.0033
173109,0,0.0005
173110,0,0.0013
173111,0,0.0056
173112,0,0.0014
173113,0,0.0034
173114,0,0.0022
173115,0,0.0222
173116,0,0.0017
173117,0,0.0023
173118,0,0.0122
173119,0,0.0019
173120,0,0.0034
173121,0,0.0172
173122,0,0.0021
173123,0,0.0018
173124,0,0.0078
173125,0,0.0104
173126,0,0.0031
173127,0,0.0026
173128,0,0.0088
173129,0,0.0072
173130,0,0.0017
173131,0,0.0051
173132,0,0.0011
173133,0,0.0027
173134,0,0.0035
173135,0,0.0024
173136,0,0.0123
173137,0,0.0014
173138,0,0.0009
173139,0,0.0017
173140,0,0.0013
173141,0,0.0009
173142,0,0.0018
173143,0,0.0009
173144,0,0.0009
173145,0,0.0008
173146,0,0.0041
173147,0,0.0005
173148,0,0.0016
173149,0,0.0012
173150,0,0.001
173151,0,0.0079
173152,0,0.0277
173153,0,0.0022
173154,0,0.0007
173155,0,0.001
173156,0,0.0004
173157,1,0.9962
173158,0,0.0043
173159,0,0.001
173160,0,0.0009
173161,0,0.0034
173162,0,0.0025
173163,0,0.0015
173164,0,0.0011
173165,0,0.0023
173166,0,0.0122
173167,0,0.0037
173168,0,0.0015
173169,0,0.0013
173170,0,0.0031
173171,1,0.9969
173172,0,0.0011
173173,0,0.0008
173174,0,0.0007
173175,0,0.0005
173176,0,0.0014
173177,0,0.003
173178,0,0.0033
173179,0,0.0108
173180,0,0.0013
173181,0,0.0018
173182,0,0.0064
173183,0,0.0042
173184,0,0.0025
173185,0,0.0011
173186,0,0.0134
173187,0,0.0013
173188,0,0.002
173189,0,0.0018
173190,0,0.0042
173191,0,0.0036
173192,0,0.0008
173193,0,0.0032
173194,0,0.0011
173195,0,0.001
173196,0,0.0066
173197,0,0.0022
173198,0,0.0037
173199,0,0.0011
173200,0,0.003
173201,0,0.0046
173202,0,0.0018
173203,0,0.0033
173204,0,0.0031
173205,0,0.004
173206,1,0.9894
173207,0,0.0049
173208,0,0.0007
173209,0,0.0011
173210,0,0.0051
173211,0,0.0008
173212,0,0.003
173213,0,0.0048
173214,0,0.0008
173215,0,0.0009
173216,0,0.0036
173217,0,0.007
173218,0,0.0024
173219,0,0.0064
173220,0,0.0011
173221,0,0.0063
173222,0,0.0029
173223,0,0.0093
173224,0,0.0037
173225,0,0.0058
173226,0,0.0032
173227,0,0.0014
173228,0,0.0006
173229,0,0.0144
173230,0,0.0007
173231,0,0.0009
173232,0,0.004
173233,0,0.002
173234,0,0.0019
173235,0,0.0015
173236,0,0.0028
173237,0,0.005
173238,0,0.0112
173239,0,0.0027
173240,0,0.0141
173241,0,0.0013
173242,1,0.9975
173243,0,0.0024
173244,0,0.0004
173245,0,0.0081
173246,0,0.0047
173247,0,0.0009
173248,0,0.0013
173249,0,0.0063
173250,0,0.001
173251,0,0.0011
173252,0,0.0015
173253,0,0.0009
173254,0,0.005
173255,0,0.0017
173256,0,0.0022
173257,1,0.9997
173258,0,0.0032
173259,0,0.0001
173260,0,0.0046
173261,0,0.0017
173262,0,0.0009
173263,0,0.0022
173264,0,0.004
173265,0,0.0144
173266,0,0.0009
173267,0,0.0028
173268,0,0.0083
173269,0,0.0004
173270,0,0.0009
173271,0,0.0015
173272,0,0.0023
173273,0,0.0053
173274,0,0.0017
173275,0,0.0023
173276,0,0.0039
173277,0,0.0029
173278,0,0.0023
173279,0,0.001
173280,0,0.0005
173281,0,0.0079
173282,0,0.0011
173283,0,0.002
173284,0,0.0017
173285,0,0.0013
173286,0,0.005
173287,0,0.0012
173288,0,0.0006
173289,0,0.0009
173290,0,0.007
173291,0,0.0021
173292,0,0.0017
173293,0,0.0019
173294,0,0.0015
173295,0,0.0032
173296,0,0.0086
173297,0,0.0005
173298,0,0.0057
173299,0,0.0027
173300,0,0.0004
173301,0,0.0014
173302,0,0.0032
173303,0,0.0028
173304,0,0.001
173305,0,0.0027
173306,0,0.0029
173307,0,0.0045
173308,0,0.0036
173309,0,0.003
173310,0,0.0015
173311,0,0.0036
173312,0,0.0031
173313,0,0.0037
173314,0,0.0019
173315,0,0.0009
173316,0,0.0013
173317,0,0.0038
173318,0,0.0006
173319,0,0.0004
173320,0,0.0105
173321,0,0.0027
173322,1,0.8843
173323,0,0.0011
173324,0,0.0031
173325,0,0.0015
173326,0,0.0008
173327,0,0.0068
173328,0,0.0062
173329,0,0.0053
173330,0,0.0037
173331,0,0.0028
173332,0,0.0032
173333,0,0.0016
173334,0,0.0012
173335,0,0.0078
173336,0,0.0091
173337,0,0.0007
173338,0,0.0008
173339,0,0.0063
173340,0,0.0011
173341,0,0.0019
173342,0,0.0008
173343,0,0.0007
173344,0,0.0007
173345,0,0.0044
173346,0,0.0007
173347,0,0.0009
173348,0,0.0012
173349,0,0.0063
173350,0,0.0028
173351,0,0.0059
173352,0,0.0021
173353,0,0.0045
173354,0,0.0011
173355,0,0.0022
173356,0,0.0006
173357,0,0.0038
173358,0,0.0024
173359,0,0.0023
173360,0,0.001
173361,0,0.0037
173362,0,0.0019
173363,0,0.0006
173364,0,0.0168
173365,0,0.0014
173366,0,0.0038
173367,0,0.0026
173368,0,0.0037
173369,0,0.0012
173370,0,0.0005
173371,0,0.0024
173372,0,0.0024
173373,0,0.0016
173374,0,0.0011
173375,0,0.0054
173376,0,0.0251
173377,0,0.0028
173378,0,0.0078
173379,0,0.0049
173380,0,0.0077
173381,0,0.0013
173382,0,0.0014
173383,0,0.0028
173384,0,0.0025
173385,0,0.004
173386,0,0.0013
173387,0,0.0009
173388,0,0.001
173389,0,0.0012
173390,0,0.0006
173391,0,0.0018
173392,0,0.0015
173393,0,0.0036
173394,0,0.0017
173395,0,0.001
173396,0,0.0012
173397,0,0.0003
173398,0,0.0012
173399,0,0.0022
173400,0,0.0302
173401,0,0.0018
173402,0,0.0031
173403,0,0.0043
173404,0,0.0019
173405,0,0.0111
173406,0,0.0004
173407,0,0.0061
173408,0,0.0023
173409,0,0.0004
173410,0,0.0116
173411,0,0.0044
173412,0,0.0054
173413,0,0.0057
173414,0,0.0015
173415,0,0.0033
173416,0,0.0024
173417,0,0.0122
173418,0,0.001
173419,0,0.0027
173420,0,0.0111
173421,0,0.0068
173422,0,0.0485
173423,1,0.9873
173424,0,0.0147
173425,0,0.0033
173426,0,0.001
173427,0,0.0006
173428,0,0.0049
173429,0,0.0041
173430,0,0.0005
173431,0,0.003
173432,0,0.0009
173433,0,0.0178
173434,0,0.004
173435,0,0.0018
173436,0,0.0012
173437,0,0.0022
173438,0,0.0009
173439,0,0.0018
173440,0,0.0024
173441,0,0.0033
173442,0,0.0015
173443,0,0.0035
173444,0,0.0023
173445,0,0.0026
173446,0,0.0031
173447,0,0.002
173448,0,0.0029
173449,0,0.0049
173450,0,0.0015
173451,0,0.0012
173452,0,0.0034
173453,0,0.0022
173454,0,0.0013
173455,0,0.0016
173456,0,0.001
173457,0,0.001
173458,0,0.0065
173459,0,0.0027
173460,0,0.0018
173461,0,0.004
173462,0,0.0026
173463,0,0.0027
173464,0,0.0006
173465,0,0.0033
173466,0,0.0127
173467,0,0.0036
173468,0,0.0019
173469,0,0.0015
173470,0,0.0008
173471,0,0.0013
173472,0,0.0024
173473,0,0.005
173474,0,0.0046
173475,0,0.001
173476,0,0.004
173477,0,0.0016
173478,0,0.0017
173479,0,0.0008
173480,0,0.002
173481,0,0.0031
173482,0,0.0014
173483,0,0.0011
173484,0,0.0011
173485,0,0.009
173486,0,0.0015
173487,0,0.0022
173488,0,0.0017
173489,0,0.001
173490,0,0.0021
173491,0,0.0055
173492,0,0.0018
173493,0,0.0007
173494,0,0.0027
173495,1,0.9905
173496,0,0.0187
173497,0,0.0025
173498,0,0.0015
173499,0,0.0054
173500,0,0.0032
173501,0,0.0013
173502,0,0.0064
173503,0,0.0072
173504,0,0.0013
173505,0,0.0007
173506,0,0.0047
173507,0,0.0031
173508,0,0.0007
173509,0,0.0023
173510,0,0.0014
173511,0,0.0025
173512,0,0.0064
173513,0,0.0035
173514,0,0.008
173515,0,0.0016
173516,0,0.0018
173517,0,0.0027
173518,0,0.0006
173519,0,0.0023
173520,0,0.0022
173521,0,0.0017
173522,0,0.0017
173523,0,0.0022
173524,0,0.0051
173525,0,0.0025
173526,0,0.0013
173527,0,0.0084
173528,0,0.0019
173529,0,0.0022
173530,0,0.0008
173531,0,0.0122
173532,0,0.0017
173533,1,0.9931
173534,0,0.0017
173535,0,0.0049
173536,0,0.0023
173537,0,0.0011
173538,0,0.014
173539,0,0.0015
173540,0,0.0057
173541,0,0.0006
173542,0,0.0006
173543,0,0.0032
173544,0,0.017
173545,0,0.0023
173546,0,0.0029
173547,0,0.0033
173548,0,0.0013
173549,0,0.0027
173550,0,0.0025
173551,0,0.0025
173552,0,0.005
173553,0,0.0006
173554,0,0.002
173555,0,0.0015
173556,0,0.0048
173557,0,0.0052
173558,0,0.0028
173559,0,0.0019
173560,0,0.0005
173561,0,0.0006
173562,0,0.0072
173563,0,0.0041
173564,0,0.0028
173565,0,0.0018
173566,0,0.0021
173567,0,0.001
173568,0,0.0024
173569,0,0.0102
173570,0,0.0031
173571,0,0.0009
173572,0,0.012
173573,0,0.0015
173574,1,0.9869
173575,0,0.0027
173576,0,0.0047
173577,0,0.0006
173578,0,0.0048
173579,0,0.0881
173580,0,0.0061
173581,0,0.0017
173582,0,0.0026
173583,0,0.008
173584,0,0.0027
173585,0,0.0004
173586,0,0.0007
173587,0,0.0011
173588,0,0.0105
173589,0,0.0025
173590,0,0.0077
173591,0,0.0033
173592,0,0.0028
173593,0,0.001
173594,0,0.0027
173595,0,0.0028
173596,0,0.0035
173597,0,0.0027
173598,0,0.004
173599,0,0.0009
173600,0,0.002
173601,0,0.0003
173602,0,0.0054
173603,0,0.0148
173604,0,0.0008
173605,0,0.0034
173606,0,0.0009
173607,0,0.002
173608,0,0.001
173609,0,0.0009
173610,0,0.0007
173611,0,0.0024
173612,0,0.0009
173613,0,0.0006
173614,0,0.0007
173615,0,0.0021
173616,0,0.0011
173617,0,0.0016
173618,0,0.0047
173619,0,0.0045
173620,0,0.0013
173621,0,0.0031
173622,0,0.0038
173623,0,0.002
173624,0,0.0029
173625,0,0.0055
173626,0,0.0036
173627,0,0.0016
173628,0,0.0028
173629,0,0.0028
173630,1,0.9956
173631,0,0.001
173632,0,0.0024
173633,0,0.0006
173634,1,0.9656
173635,0,0.002
173636,0,0.0032
173637,0,0.0022
173638,0,0.0047
173639,0,0.0405
173640,0,0.0018
173641,0,0.0026
173642,0,0.0045
173643,0,0.001
173644,0,0.0014
173645,0,0.0027
173646,0,0.0013
173647,0,0.0006
173648,0,0.0013
173649,0,0.0033
173650,0,0.0099
173651,0,0.0041
173652,0,0.0041
173653,0,0.0067
173654,0,0.0007
173655,0,0.0004
173656,0,0.0053
173657,0,0.0016
173658,0,0.0033
173659,0,0.0032
173660,0,0.0023
173661,0,0.0015
173662,0,0.0066
173663,0,0.0041
173664,0,0.0028
173665,0,0.0065
173666,0,0.0091
173667,0,0.0022
173668,0,0.0028
173669,0,0.0012
173670,0,0.0094
173671,0,0.0065
173672,0,0.0047
173673,0,0.0059
173674,0,0.0025
173675,0,0.0127
173676,0,0.0218
173677,0,0.0026
173678,0,0.0014
173679,0,0.006
173680,0,0.0018
173681,0,0.0015
173682,0,0.0012
173683,0,0.0026
173684,0,0.006
173685,0,0.0043
173686,0,0.0011
173687,0,0.0018
173688,0,0.0012
173689,0,0.0079
173690,0,0.0016
173691,0,0.0008
173692,0,0.0015
173693,0,0.0012
173694,0,0.0016
173695,0,0.0057
173696,0,0.0011
173697,0,0.004
173698,0,0.0009
173699,0,0.0048
173700,0,0.0028
173701,0,0.0067
173702,0,0.0116
173703,0,0.0046
173704,0,0.0022
173705,0,0.0013
173706,0,0.0016
173707,0,0.0025
173708,0,0.0075
173709,0,0.0037
173710,0,0.0031
173711,0,0.0027
173712,0,0.0029
173713,0,0.0026
173714,0,0.0048
173715,0,0.0123
173716,0,0.001
173717,0,0.0055
173718,0,0.0033
173719,0,0.0202
173720,0,0.0062
173721,0,0.0017
173722,0,0.0039
173723,0,0.0022
173724,0,0.0024
173725,0,0.0039
173726,0,0.0016
173727,0,0.0014
173728,0,0.0044
173729,0,0.0152
173730,0,0.003
173731,0,0.0015
173732,0,0.0076
173733,0,0.0017
173734,0,0.0009
173735,0,0.0017
173736,0,0.0046
173737,0,0.0088
173738,0,0.0044
173739,0,0.0063
173740,0,0.0018
173741,0,0.0048
173742,0,0.0013
173743,0,0.0002
173744,0,0.0046
173745,0,0.0071
173746,0,0.0017
173747,0,0.003
173748,0,0.003
173749,0,0.0004
173750,0,0.0014
173751,0,0.0006
173752,0,0.0012
173753,0,0.0053
173754,0,0.0039
173755,0,0.0029
173756,0,0.0033
173757,0,0.0018
173758,0,0.0008
173759,0,0.0026
173760,0,0.0075
173761,0,0.0014
173762,0,0.0025
173763,0,0.0057
173764,0,0.0007
173765,0,0.0033
173766,0,0.0094
173767,0,0.0049
173768,0,0.0117
173769,0,0.0015
173770,0,0.007
173771,0,0.0019
173772,0,0.0009
173773,0,0.0013
173774,0,0.0009
173775,0,0.0035
173776,0,0.0022
173777,0,0.0005
173778,0,0.0023
173779,0,0.0021
173780,0,0.0008
173781,0,0.0031
173782,0,0.0007
173783,0,0.0034
173784,0,0.0041
173785,0,0.0002
173786,0,0.0016
173787,0,0.0014
173788,0,0.0032
173789,0,0.0121
173790,0,0.003
173791,0,0.0008
173792,0,0.0038
173793,0,0.003
173794,0,0.0006
173795,0,0.0013
173796,0,0.0011
173797,0,0.0059
173798,1,0.9996
173799,0,0.006
173800,0,0.0032
173801,0,0.004
173802,0,0.0153
173803,0,0.0043
173804,0,0.0022
173805,0,0.0011
173806,0,0.003
173807,0,0.0005
173808,0,0.0051
173809,0,0.0086
173810,0,0.0006
173811,0,0.0154
173812,0,0.0048
173813,0,0.0024
173814,0,0.0051
173815,0,0.0102
173816,0,0.0013
173817,0,0.0052
173818,0,0.0008
173819,0,0.0008
173820,0,0.004
173821,0,0.0014
173822,0,0.0014
173823,0,0.0056
173824,0,0.0083
173825,0,0.0028
173826,0,0.0023
173827,0,0.005
173828,0,0.0122
173829,0,0.0019
173830,0,0.001
173831,0,0.0006
173832,0,0.0036
173833,0,0.0037
173834,0,0.0043
173835,0,0.0044
173836,0,0.0025
173837,0,0.0021
173838,0,0.0035
173839,0,0.0021
173840,0,0.0012
173841,0,0.004
173842,0,0.0013
173843,0,0.0011
173844,0,0.0008
173845,0,0.0016
173846,0,0.0043
173847,0,0.0011
173848,0,0.0014
173849,0,0.0032
173850,0,0.0017
173851,0,0.001
173852,0,0.0045
173853,0,0.0034
173854,0,0.0007
173855,0,0.002
173856,0,0.0032
173857,0,0.0006
173858,0,0.003
173859,0,0.0025
173860,0,0.0002
173861,0,0.0007
173862,0,0.0007
173863,0,0.003
173864,0,0.006
173865,0,0.001
173866,0,0.0026
173867,0,0.0004
173868,0,0.0036
173869,0,0.0004
173870,0,0.0091
173871,1,0.9964
173872,0,0.0067
173873,0,0.0048
173874,0,0.0006
173875,0,0.0034
173876,0,0.0018
173877,0,0.0008
173878,0,0.0046
173879,0,0.0017
173880,0,0.0033
173881,0,0.0077
173882,0,0.001
173883,0,0.0033
173884,0,0.0073
173885,0,0.0008
173886,0,0.0042
173887,0,0.0006
173888,0,0.001
173889,0,0.0011
173890,0,0.0027
173891,0,0.0018
173892,0,0.0003
173893,0,0.0013
173894,0,0.0006
173895,0,0.0011
173896,0,0.0062
173897,0,0.0003
173898,0,0.0032
173899,0,0.0127
173900,0,0.0043
173901,0,0.002
173902,0,0.0006
173903,0,0.0079
173904,0,0.0016
173905,0,0.0018
173906,0,0.0018
173907,0,0.0014
173908,0,0.0029
173909,0,0.0015
173910,0,0.0002
173911,0,0.0013
173912,0,0.0008
173913,0,0.0017
173914,0,0.0014
173915,0,0.0016
173916,0,0.0018
173917,0,0.002
173918,0,0.0017
173919,0,0.0069
173920,0,0.0025
173921,0,0.0044
173922,0,0.0027
173923,0,0.0011
173924,0,0.0032
173925,0,0.006
173926,0,0.002
173927,0,0.003
173928,0,0.0007
173929,0,0.0008
173930,0,0.0018
173931,0,0.0002
173932,0,0.0035
173933,0,0.0025
173934,0,0.0034
173935,0,0.0032
173936,0,0.0008
173937,0,0.0129
173938,0,0.0018
173939,0,0.0011
173940,0,0.0012
173941,0,0.0019
173942,0,0.0029
173943,0,0.0021
173944,0,0.0012
173945,0,0.0015
173946,1,0.9922
173947,0,0.0056
173948,0,0.0019
173949,0,0.0006
173950,0,0.0014
173951,0,0.0081
173952,0,0.0108
173953,0,0.0014
173954,0,0.0158
173955,0,0.0548
173956,0,0.0043
173957,0,0.0032
173958,0,0.0041
173959,0,0.0076
173960,0,0.0037
173961,0,0.0102
173962,0,0.0007
173963,0,0.0009
173964,0,0.0041
173965,0,0.0022
173966,0,0.0018
173967,0,0.0029
173968,0,0.0026
173969,0,0.0034
173970,0,0.0018
173971,0,0.0086
173972,0,0.0016
173973,0,0.0019
173974,0,0.0008
173975,0,0.0018
173976,0,0.0025
173977,1,0.9975
173978,0,0.0044
173979,0,0.0019
173980,0,0.0028
173981,0,0.0024
173982,0,0.0016
173983,0,0.004
173984,0,0.0018
173985,0,0.0027
173986,0,0.0016
173987,0,0.0006
173988,0,0.0006
173989,0,0.0057
173990,0,0.0015
173991,0,0.0008
173992,0,0.0019
173993,0,0.0021
173994,0,0.0011
173995,0,0.0005
173996,0,0.0015
173997,0,0.0113
173998,0,0.0012
173999,0,0.0016
174000,0,0.0044
174001,0,0.0012
174002,0,0.0011
174003,0,0.0028
174004,0,0.0037
174005,0,0.0026
174006,0,0.0158
174007,0,0.0074
174008,0,0.0063
174009,0,0.002
174010,0,0.0009
174011,0,0.001
174012,0,0.0042
174013,0,0.0033
174014,0,0.0009
174015,0,0.0027
174016,0,0.0037
174017,0,0.0034
174018,0,0.0015
174019,0,0.0035
174020,0,0.0039
174021,0,0.0017
174022,0,0.0037
174023,0,0.0002
174024,0,0.0007
174025,0,0.003
174026,0,0.0018
174027,0,0.0083
174028,0,0.0018
174029,0,0.0051
174030,0,0.0019
174031,0,0.0036
174032,0,0.0067
174033,0,0.0043
174034,0,0.0029
174035,0,0.0016
174036,0,0.0122
174037,0,0.0176
174038,0,0.0007
174039,0,0.0014
174040,0,0.0026
174041,0,0.007
174042,0,0.0016
174043,0,0.0087
174044,0,0.0025
174045,0,0.0011
174046,0,0.0009
174047,0,0.0026
174048,0,0.0074
174049,0,0.0041
174050,0,0.0024
174051,0,0.0007
174052,0,0.0036
174053,0,0.0008
174054,0,0.0017
174055,0,0.0072
174056,0,0.0028
174057,0,0.0008
174058,0,0.0113
174059,0,0.001
174060,0,0.0024
174061,0,0.0013
174062,0,0.0015
174063,0,0.0025
174064,0,0.0024
174065,0,0.0016
174066,0,0.0057
174067,0,0.0019
174068,0,0.0246
174069,0,0.0044
174070,0,0.0054
174071,0,0.0014
174072,0,0.0022
174073,0,0.001
174074,0,0.0019
174075,0,0.0025
174076,0,0.0218
174077,0,0.0058
174078,0,0.0027
174079,0,0.0018
174080,0,0.0109
174081,0,0.001
174082,0,0.0049
174083,0,0.0105
174084,0,0.0087
174085,0,0.001
174086,0,0.028
174087,0,0.0109
174088,0,0.0083
174089,0,0.0027
174090,0,0.0019
174091,0,0.0018
174092,0,0.0016
174093,0,0.0032
174094,0,0.0117
174095,0,0.0014
174096,0,0.0009
174097,0,0.0007
174098,0,0.002
174099,0,0.0011
174100,0,0.0031
174101,0,0.0066
174102,0,0.0008
174103,0,0.0035
174104,0,0.0015
174105,0,0.0011
174106,0,0.0009
174107,0,0.0038
174108,0,0.0016
174109,0,0.0076
174110,0,0.0009
174111,0,0.0016
174112,0,0.0009
174113,0,0.0027
174114,0,0.0042
174115,0,0.001
174116,1,0.9844
174117,0,0.0025
174118,0,0.0016
174119,0,0.0021
174120,0,0.0009
174121,0,0.0016
174122,0,0.0182
174123,0,0.0006
174124,0,0.001
174125,0,0.0019
174126,0,0.0008
174127,1,0.9975
174128,0,0.0015
174129,0,0.0051
174130,1,0.9918
174131,0,0.0032
174132,0,0.0037
174133,0,0.0015
174134,0,0.012
174135,0,0.0073
174136,0,0.0018
174137,0,0.0025
174138,0,0.0016
174139,0,0.0019
174140,0,0.0047
174141,0,0.0011
174142,0,0.0028
174143,0,0.0007
174144,0,0.0015
174145,0,0.0006
174146,0,0.0105
174147,0,0.0001
174148,0,0.004
174149,0,0.0054
174150,0,0.0061
174151,0,0.0051
174152,0,0.0013
174153,0,0.0042
174154,0,0.0047
174155,0,0.0069
174156,0,0.0025
174157,0,0.002
174158,0,0.0023
174159,0,0.0038
174160,0,0.0033
174161,0,0.006
174162,0,0.003
174163,0,0.0007
174164,0,0.0004
174165,0,0.0079
174166,0,0.0022
174167,0,0.0006
174168,0,0.0046
174169,0,0.0072
174170,0,0.0015
174171,0,0.0013
174172,0,0.0046
174173,0,0.0008
174174,0,0.0014
174175,0,0.0013
174176,0,0.015
174177,0,0.0023
174178,0,0.0065
174179,0,0.0011
174180,0,0.0051
174181,0,0.0004
174182,0,0.0005
174183,0,0.0006
174184,0,0.0044
174185,0,0.0056
174186,0,0.0029
174187,0,0.0008
174188,0,0.0056
174189,0,0.0022
174190,0,0.004
174191,0,0.0023
174192,0,0.003
174193,0,0.002
174194,0,0.002
174195,0,0.0061
174196,0,0.001
174197,0,0.0039
174198,0,0.0624
174199,0,0.0025
174200,0,0.0008
174201,0,0.0009
174202,0,0.0005
174203,0,0.0023
174204,0,0.0142
174205,0,0.0012
174206,0,0.0037
174207,0,0.0042
174208,0,0.0049
174209,0,0.0021
174210,0,0.0024
174211,0,0.0022
174212,0,0.0078
174213,0,0.0047
174214,0,0.001
174215,0,0.001
174216,0,0.0107
174217,0,0.0022
174218,0,0.0027
174219,0,0.0031
174220,0,0.0009
174221,0,0.0045
174222,0,0.0039
174223,0,0.001
174224,0,0.0044
174225,0,0.0006
174226,0,0.0023
174227,0,0.003
174228,0,0.0073
174229,0,0.0007
174230,0,0.0025
174231,0,0.0023
174232,0,0.0026
174233,0,0.0094
174234,0,0.0013
174235,0,0.001
174236,0,0.0031
174237,0,0.0016
174238,0,0.0007
174239,0,0.0054
174240,0,0.0037
174241,0,0.0041
174242,0,0.0009
174243,0,0.0021
174244,0,0.0024
174245,0,0.0019
174246,0,0.0033
174247,0,0.0007
174248,0,0.0018
174249,0,0.0005
174250,0,0.0026
174251,0,0.0052
174252,0,0.0055
174253,0,0.0082
174254,0,0.0006
174255,0,0.0005
174256,0,0.0091
174257,0,0.011
174258,0,0.0123
174259,0,0.0009
174260,0,0.0015
174261,0,0.0007
174262,0,0.0009
174263,0,0.0005
174264,0,0.0028
174265,0,0.0032
174266,0,0.0029
174267,0,0.0013
174268,0,0.0034
174269,0,0.0004
174270,0,0.0038
174271,0,0.0421
174272,0,0.0025
174273,0,0.0004
